Country,rating,contract,is_employed,job,city,date,comment
US,5.0,,False,Executive Assistant,"New York, NY",2017,"While I worked at Societe Generale, I was extremely satisfied with how I was developing professionally, was always motivated to learn more and was always rewarded for my good performance. My managers were incredibly kind and fun to work with.
Points positifs
free town cars back home whenever we worked late
Points négatifs
Had to travel 2 hours twice a day to get there
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,,False,Sales / Trader,"Chicago, IL",2017,"Strives to have a positive workplace environment. Engages employees to help out in the community. Provides an opportunity to participate in various events throughout the year.
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,stage,False,Risk Operations Analyst,"New York, NY",2017,"Fast paced work environment with a variety of opportunities for gaining skills and experiences. Good management support but can be hampered by dependence on Paris directions. Great option and support for internal and international mobility.
Évaluez votre entreprise pour afficher tous les avis

"
US,2.0,,False,Broker,"Chicago, IL",2017,"Societe Generale is all about headcount. The minute they took over 100%, they started letting people go. The head count went from 1250 to under 400 in about a year. Now I think the head count is below 250. The majority of the jobs went overseas. I believe the majority of them went to Bangalore, India. Some went to Europe and Australia.

Management was poor. No direction whatsoever. No possibility of advancement. There was no attempt to find a similar role in another department. Outplacement was minimal and internet based. This method of cutting staff to the bare minimum is something they are well known for.

If you really need the job, take it, but you should have an eye out for something better at all times.

Bon Jour!
Points positifs
None
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,,True,Non Authorized Counterparts Control (NACC) / KYC,"Jersey City, NJ",2017,"SocGen is a very adaptable firm, a place where employees can truly put their think cap on and advance the team more efficiently with new ideas. I can also say this employer is very favorable to the work life family balance!
Points positifs
Free Lunch
Points négatifs
Technology
Évaluez votre entreprise pour afficher tous les avis

"
US,2.0,,False,"KYC Analyst (Consultant), SGCIB","New York, NY",2017,"The New York Branch is unable to respond quickly in its day-to-day operations as its decisions and approvals have to come from Paris, its home office. The practice is not efficient.
Points positifs
Free coffee and teas
Points négatifs
Endless waiting for decisions from HO
Évaluez votre entreprise pour afficher tous les avis

"
US,3.0,,True,KYC Analyst - Linium Resources Contractor,"New York, NY",2017,"Societe Generale is a great company to work for. There is tons of culture there and they try really hard to get everybody involved in various activities.
Évaluez votre entreprise pour afficher tous les avis

"
US,3.0,,True,Operations,"New York, NY",2017,"Pros:
Good work/life balance
Lots of vacation/paid time off
Promotes internal mobility


Cons:
Salary lower than competition
Too many organizational layers
Innovation is slow
Évaluez votre entreprise pour afficher tous les avis

"
US,2.0,,False,Executive Assistant,"New York, NY",2017,"Although there were many great people who work there and I learned new skills, I did not like the overall company culture and feel there was adequate work life balance
Évaluez votre entreprise pour afficher tous les avis

"
US,3.0,,False,Accounting Derivative Sr. Consultant,"Chicago, IL",2017,"They tend to have many people on contract roles and the pay is decent but they could do better. I enjoyed myself working with my boss. Nice and Fun people to work with
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,,True,Bank custumers advisors,Vaucluse,2017,"Very stressful work but this compagny give us many carreer opportunity and care about his employees. Most interesting part of the job it's custumers. I have each day the opprtunity to help and advise them
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,,False,Analyst,Paris,2017,"The work life balance is possible when you work for a company such as SG. It was a nice experience as the group was extremely diverse and we've had the chance to get to know one another while doing our daily duties. The hardest part of the job is to stay focus as the days are long. But we were surrounded by like-minded people that were brought positive energy all along.
Points positifs
Competitive Benefits, Work Life Balance
Points négatifs
Short breaks
"
US,3.0,,False,Business Analyst,"New York, NY",2017,"I would prefer not to provide any review at this time. I was a consultant working on a contract with SocGenp and therefore limited direct interaction with SG management
"
US,4.0,,True,Collateral management,"Chicago, IL",2017,"Salary and benefits are competitive with any other FCM that I am aware of. Not much room for advancement, but compensation and benefits make up for that.
Évaluez votre entreprise pour afficher tous les avis

"
US,2.0,,False,Manager,"New York, NY",2017,"Long hours. Little local control. Senior Management powerless to make decisions. Budgetary constraints impossible to manage. unrealistic expectations
Good people.
Évaluez votre entreprise pour afficher tous les avis

"
